path,ext,width_px,height_px,feature,sha1
icon_zhankai@2x.png,.png,48,48,,98a94ab1d37e886f8baddbf18c88f233fb3c5529
icon_zhankai@3x.png,.png,72,72,,b58857535170aad418337123821a30ffc6e31f74
imeData.bundle/ae.bin,.bin,,,,124af8a67501564344f141c5c7c082c4579769cf
imeData.bundle/akv.bin,.bin,,,,462ddf1f16fe50132c8c290ff84f93bc7dbf0a60
imeData.bundle/amd.bin,.bin,,,,4d145cd0ad810b1e0bdb3d75eb56c4872858ce9c
imeData.bundle/ap.bin,.bin,,,,50fd52d878b5e730c64427f8982a8f744bd10f60
imeData.bundle/awb.bin,.bin,,,,8042b978971bfe445b9f8accb56997ee8a174712
imeData.bundle/bccn.bin,.bin,,,,f55196ebf844ea330979ccf1361b88d199f49f23
imeData.bundle/bwcjp_jianpin.bin,.bin,,,,900fcb845e8d0d6ee85dfa13d398e237561577ac
imeData.bundle/bwcn.bin,.bin,,,,1cea884cdadabba7b49c014b1be10adee9b1d923
imeData.bundle/bwcnen.bin,.bin,,,,bfca810b3b9d63b13c13936d9af15588962857bd
imeData.bundle/bwen.bin,.bin,,,,0e6228585213afc259c25d0a2680e74997f4bb09
imeData.bundle/c4g.bin,.bin,,,,589424f1e74bbee22ce5eaa448884c55804f154b
imeData.bundle/cell_dict.fi,.fi,,,,44efb010a2c345c4ca8ff5560657c1531f24a437
imeData.bundle/cell_dict.hf.zh,.zh,,,,b9205c0e415c36b81feb7554664a009ee5688a2a
imeData.bundle/cell_dict.newhot.common.zh,.zh,,,,bc943af29dc4e43ac075a2852f7e81dbb89cdc10
imeData.bundle/cell_dict.sc.zh,.zh,,,,4dd643c67eddd1aee6c1f996fa9769ac76bf5e60
imeData.bundle/cell_dict.ssrc.zh,.zh,,,,d40a357bf8c3cfef682b18442f0a6b132624e8d6
imeData.bundle/cell_dict.wrw.zh,.zh,,,,91df42eea3866447d0bccb45d2c17b6f2eb739dc
imeData.bundle/e2enrSSI.bin,.bin,,,,82984a6dd32c2dbe9e3344b73cef06c6d39253b0
imeData.bundle/editpinyin.bin,.bin,,,,77c4b502d3e6884cb9c93b6308cb3df22f8c278b
imeData.bundle/editwordt9.bin,.bin,,,,66b8ee97c3728e6dd209021af11af6911e52ac7e
imeData.bundle/elc.bin,.bin,,,,170e48baad107373aad96e836d80c99837cf85ec
imeData.bundle/enfont.bin,.bin,,,,c4a6173b75f2429ac33503392ead5aa5e8203d2b
imeData.bundle/hp_base.bin,.bin,,,,818dde9d7efe8aa37ef5bdeec24d00dca1e12a0a
imeData.bundle/hwd_hand_write.bin,.bin,,,handwriting,030cc3ea50fda9bf2deabf5b0dbf1525d011d168
imeData.bundle/index.json,.json,,,,8732bc4e143c90382ab45ac80962ee3d3d5389ea
imeData.bundle/lmcn.bin,.bin,,,,d5b3dece6c2d7f6a771a179ab35f3047541e937b
imeData.bundle/ln2py.bin,.bin,,,,1a6f9104986d4dcc75e496386e07efd234b0f754
imeData.bundle/md.bin,.bin,,,,265812969d9ba30808377b4fb2b7890fa898d3c9
imeData.bundle/mdltr.bin,.bin,,,,7ce0f34acfe2361a55a4fb84ed3eaa17050c7c41
imeData.bundle/mpd_e2e.bin,.bin,,,,a319fe4d3ea71ba1115c259e11089fea463ec615
imeData.bundle/noun_tag_dict.bin,.bin,,,,6adca2ae7d2b6f0656b6dd61540a50e6907aed85
imeData.bundle/pcc.bin,.bin,,,,3db3aac4c82acb316bbf4e6690d71c2579b8d152
imeData.bundle/prism_v2.bin,.bin,,,,45f74e3aaa978f93afd80606578801b4cd492026
imeData.bundle/pskvd.bin,.bin,,,,2798d4cbfee82f64ad01fe7d6e1520f3b24d8d59
imeData.bundle/rsd.bin,.bin,,,,7096b6584d1766a8e019da6fb3b1d77c7758b853
imeData.bundle/sd.bin,.bin,,,,d765218879452ed02e9a944be499eb4a8d284d21
imeData.bundle/slwd_second_level.bin,.bin,,,,79f4f2265cbaa4ca05aea484b775489e47b11a74
imeData.bundle/ssd.bin,.bin,,,,c437e05c3e222d413877df9d3b8c71a9488f33cb
imeData.bundle/stt.bin,.bin,,,,4ef547a09c150134526d316a8c4569e354c96e2d
imeData.bundle/sw.bin,.bin,,,,94034131106e61e9a26df68fb8f276fed5bbe6bb
imeData.bundle/swbd86.bin,.bin,,,,74d27320667414f9c445df561a24e4dc1b807177
imeData.bundle/swbd98.bin,.bin,,,,edf647b4515c4f323961402e9aae101cb791b2c0
imeData.bundle/swbdnc.bin,.bin,,,,fe0be1fb8f371192447ac9d250e912f67f376eb2
imeData.bundle/tcd.bin,.bin,,,,52d8c2939a3bce0f059f92b8cc966759026185e6
imeData.bundle/tts.bin,.bin,,,,73ed8a97576bf3bd620902704b87d32da4e16043
imeData.bundle/ucw.bin,.bin,,,,8780f8a7faea17cec9d513f1d42298ebfe3f3217
imeData.bundle/wkvc2e.bin,.bin,,,,b078bdab2157d3218462f87981e78d0a6cc8615d
imeData.bundle/wltm.bin,.bin,,,,a4919594466ee28060d48eed25de5dfe2a267739
imeData.bundle/wlwmd.bin,.bin,,,,972f53ddde56ae1c0c0329fe7cbaf7e468c14265
imeData.bundle/wpen.bin,.bin,,,,effd1f80af66032b8aada0c1879230e2cff850f3
imeData.bundle/wsd.bin,.bin,,,,de6d22f8ce2c81aa275d7cc82a2cfc678620d9a5
imeData.bundle/wtid.bin,.bin,,,,46cd4ec2531e3bd4de4529337059c52e97348e30
imeData.bundle/wwkvc2e.bin,.bin,,,,a7f254b51160a744bc676e0b8d46017309d76b5e
key_background@2x.png,.png,26,28,,f2276fbe49579468782295e1874e545d6af4e585
key_background@3x.png,.png,39,42,,e58024c9433970b13358f3a4214f961fc8b2aac7
keyboard2_earth@2x.png,.png,28,28,keyboard,7339ac5b3a3876a6dc99b611290eb4de6c052027
keyboard2_earth@3x.png,.png,42,42,keyboard,17839c5a771eb9df39bdf99130d91c54ca57f695
keyboard2_t26_nor@2x.png,.png,28,28,keyboard,2ed5ad3a1a58822a8d7d145ad84cc371fea46edc
keyboard2_t26_nor@3x.png,.png,42,42,keyboard,062940100c830dc59e14af8a8134246de1e9ab19
keyboard2_t26_sel@2x.png,.png,28,28,keyboard,ba28f2847fea9d473702a8476b74952e599690b5
keyboard2_t26_sel@3x.png,.png,42,42,keyboard,b883177427d81464c046f4b0296f578fdd048797
keyboard2_t9_nor@2x.png,.png,28,28,keyboard,0f18357f49a1f4abe0797f079d53e6b9dc587960
keyboard2_t9_nor@3x.png,.png,42,42,keyboard,4b89065db19abe23d4ce24817111bf2789fe5c2c
keyboard2_t9_sel@2x.png,.png,28,28,keyboard,6032e4d6ed3911578d71d13c6e1b8c74d3d03823
keyboard2_t9_sel@3x.png,.png,42,42,keyboard,85c5d97770cc6298408ccc1cb7394314386bcd05
logo_grey@2x.png,.png,68,68,,2fad81da862b8c4c730a13c6fdd69e520bdfd7fa
logo_grey@3x.png,.png,102,102,,52a835803f41ee88d09c97c8a74424ff1bbd22b5
logo_grey_dark@2x.png,.png,68,68,,d4f0d961bd2a5cf4140cd064d77c69fffb4e9ed7
logo_grey_dark@3x.png,.png,102,102,,b48c42f79405703fa7a26ce3f3b4f7888f264045
logo_white@2x.png,.png,68,68,,ecd40ac0689d32fe8b149140969f77c84b480565
logo_white@3x.png,.png,102,102,,a0db7e2ce3cb2bdf2fddb3f7ca90091b3ef19ebf
logo_white_dark@2x.png,.png,68,68,,24e3e84d5a7f151c75a0b8109a3ff2a3c7629c5a
logo_white_dark@3x.png,.png,102,102,,7f37733874f9c16e51f941bbc8622bc79d6593a2
mask.png,.png,128,128,,fa05ddcbf1800a8d41664b1af01e79e723df4d26
numpad.ini,.ini,,,,3cba0c5223656b2c9df2d4812f791bc3234b37b5
patchTest/20240304-214405646-ocs.zip,.zip,,,,b533f58d8dd4ed47cfc97bf4b72ea1f1a3ce170a
product,,,,,8751e262f0d037de33d8ca9d31061d7b64aade32
scripts/bodymovin.js,.js,,,,f75bcfde2c6f305a444dfa32d62a0151679576f3
scripts/index.js,.js,,,,5da4f098ed320ff5a9260e29accb99c5091d8b62
smiley_17b.png,.png,128,128,,e85538912bde5feb8435b2762fec31bd75f6bc13
smiley_39b.png,.png,128,128,,49857251dd29f9109e743e988af7df015620f7e6
smiley_83b.png,.png,128,128,,b3a8e603c8b0ffb3f9e79885164f4e70f0db97a4
sticker_0.gif,.gif,240,240,emoji,13d6b5bf32858a695636b56a4f8b6a80d755a2df
sticker_1.gif,.gif,240,240,emoji,13b3a4d0e61ee50b6bc2afa46c38bd898f015001
sticker_10.gif,.gif,240,240,emoji,51eaad8f6dfdcf1381137a3303d4c7f12a38d053
sticker_11.gif,.gif,240,240,emoji,8526257cb971f4671908a94d207d07ead16fce2f
sticker_12.gif,.gif,240,240,emoji,e8d3709787ba584239797c04b3aa32391f64ee43
sticker_13.gif,.gif,240,240,emoji,53962fcefe9fce9440fb34383c9fb0185fb0446f
sticker_14.gif,.gif,240,240,emoji,dfb9760dd7c99a2402caa717d1c18aad412330b5
sticker_15.gif,.gif,240,240,emoji,8a9689d52de187309dd0bcba6ff3c40de018ec27
sticker_16.gif,.gif,240,240,emoji,472c11cee77299b1d120d12dbc845c8e0ec18496
sticker_17.gif,.gif,240,240,emoji,ef262503c8018d130f3cbf9cc6b8382fb6a31716
sticker_2.gif,.gif,240,240,emoji,db6bfd6434d3b42b6806533dab73e4bf41cc7ea8
sticker_3.gif,.gif,240,240,emoji,a08794bc5940e027d1f46261c0bf0920fdc814c8
sticker_4.gif,.gif,240,240,emoji,615dad90f93157224456d814b7d462c09847e6bf
sticker_5.gif,.gif,240,240,emoji,56c4278d219135c4c5d685f1d0dd6ed29d699e43
sticker_6.gif,.gif,240,240,emoji,a8d75886acb77c8d455114091904739f039bbf7f
sticker_7.gif,.gif,240,240,emoji,4908f1d29e90b1c4c69c920e9529a2693aaad5ff
sticker_8.gif,.gif,240,240,emoji,47b9dc5269b0904ff72c77d6a4b643666242f5e6
sticker_9.gif,.gif,240,240,emoji,06f463632db22ea9bf0a5680c4f78607ac25d8f4
style.ini,.ini,,,,45d820569000517d577aa1c2d6626f56a7895ef7
t26_cn_symbol.ini,.ini,,,symbols,9f35443de74a6d6c31f3c97909d93471d977b473
t26_en.ini,.ini,,,,64ee1da9945fe4b1caef017c0ee1df0cade8f2b5
t26_en_symbol.ini,.ini,,,symbols,af031c8cd3e7a9dadd1edbdef32802b4ab82f604
t26_inner_hw.ini,.ini,,,,6fb383183ed9e01693186162ca736af9a3fed709
t26_pinyin.ini,.ini,,,,543a393e9b5c1723a0c0cae79276855c8d70ba59
t26_wubi.ini,.ini,,,,a24c3104cbaea9d1c11563bb9d14b092e120683c
t9_inner_hw.ini,.ini,,,,f1be7497cedf29ff3c8a05013a2fdafec82bbf8b
t9_number.ini,.ini,,,,7e8b9c3cfdd83f7b56da952300dd1bf7308f9ce2
t9_number_26.ini,.ini,,,,6092112aee5e79d590a3051e5409e98780e89f63
t9_pinyin.ini,.ini,,,,106fdae1922b669083f94205838dd56143df63ca
t9_stroke.ini,.ini,,,,fa61f22e6830149e712402caf9e6d5e814308124
ugly.png,.png,128,128,,9c74ac72e792db1c5ab2e121245188f3ab919883
wxkb_plugin,,,,,be7fc99be6b08039b18c545952b65954cc5dfc58
xixi.png,.png,128,128,,5ea5216a5eef20af899c30a671d471b6fc24eaf2
zh-Hans.lproj/Keyboard.strings,.strings,,,keyboard,ce657a52a052a3aaf534ecfbf7cbdde4ee334c10
秒针.png,.png,300,300,,03f14665d4bdd0a31a176929435e847eb56606df
